Country Name,Country Code,Indicator Name,Indicator Code,Attribute,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Bolivia,218,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.8575,65.7194,77.6742,80.9248,52.7229,56.1914,68.9302,82.4022,82.4861,92.0324,100.021,121.704,155.376,157.295,166.499,205.246,148.994,145.344,115.911,97.963,102.903,92.7955,92.3791,83.7754,87.5616,81.7419,72.4294,64.5647,61.159,61.6735,60.6029,52.7457,60.9849,67.6307,67.4356,80.37492693,55.2302105,40.5063743,37.15460887,39.99202552,38.52042443,34.66589436,33.33602241,32.48947474,33.01509821,36.15543139
Bosnia and Herzegovina,963,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.3973406,56.03887613,34.68628603,35.23008146,31.19818361,27.63518833,25.48658781,25.51515237,21.24532047,18.70922554,30.88539871,35.06660314,42.7516517,42.64666463,44.25175917,43.49558897,44.02511843,44.73767233
Botswana,616,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7769,45.8005,42.4428,42.4093,45.6539,42.4286,21.911,14.1298,13.31,15.9394,25.4485,24.6648,29.0643,39.8382,31.6934,31.3206,26.2725,21.7081,17.1123,18.5185,19.1885,20.1485,20.1202,21.0935,20.3087,18.6219,16.0776,15.2241,10.8659,9.098138521,8.476845659,12.07435478,9.370859273,7.671391585,6.440054275,8.478646428,7.619876099,18.75187851,19.94955568,20.67367165,19.45049072,18.22039311,17.76583342,16.97704412
Brazil,223,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.03225806,105.3448276,107.8947368,93.76811594,120.7407407,107.6190476,99.43661972,107.2727273,103.4375,105,101.0465116,69.23566879,86.83673469,64.41558442,63.6121673,75.37634409,72.16494845,68.71473354,60.58282209,62.49201278,54.87096774,66.7037037,62.82758621,66.72413793,59,60.74074074,50.34375,45.65094818,47.76135581,42.89668887,39.90088438,35.76097925,34.23983284,37.6671649,,,,,,,,,,36.22375,26.514,24.73,23.45913043,21.3632,,21.582,26.96818182,34.33666667,39.43833333,51.58263158,31.9752,28.71333333,24.46,28.43952381,29.13755556,30.82311111,31.92041667,34.07058824,31.62603448,36.80985075,35.77943182,34.00401786,26.41243243,12.62967742,11.6525641,11.24456522,10.64275735,,13.20701357,13.16585252,12.60338008,12.70758123,14.5705869,16.95220066,18.67680137,17.41671537,14.87309645,21.8805373,,,,,,,,,,,,,,,,,29.9128,30.351,33.1026,34.7655,36.6326,48.1872,53.6335,37.8899,43.753,47.8894,84.8958,102.9,65.713,65.7378,83.9648,80.2602,39.5198,36.5638,44.1542,46.4822,59.8939,73.8969,68.4572,70.05370354,78.79773559,73.82299935,70.07688275,68.58517105,65.84519185,63.74320467,61.8679802,64.94392041,63.04492252,61.24167712,62.31014734,60.36442344,63.31405582,73.69709482
Turkey,186,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.03007519,,33.22540473,,,,,25.31818182,,25.94250871,,,31.21305182,30.91497626,26.44845361,,,,,,,,21.21253561,18.26355353,19.87702128,28.86024096,28.84784111,27.64499253,25.70629371,33.38481675,33.35682819,33.31782178,33.21964286,33.1516129,39.84275862,34.41925134,30.05387931,23.05084746,19.03658537,20.23506744,20.36144578,24.00926999,25.80747812,23.5528757,22.36829945,31.99719364,33.427,32.693,42.5686,44.2797,38.2129,40.3375,38.642,33.4522,25.7752,28.3553,29.1915,29.1444,39.1626,34.6283,35.4572,32.4722,36.5254,52.0898,51.31024051,77.93597294,73.99968334,67.69798015,59.61151979,52.7104766,46.52412781,39.9073306,39.98365714,46.07263365,42.33541,39.14171128,36.15823446,36.13800385,33.51951002,32.92972559
Turkmenistan,925,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.65235856,64.40992348,52.61403001,43.50789967,26.89911799,19.07758621,13.34974971,9.007553509,5.378848533,3.334428219,2.415501354,2.809101105,2.435987919,4.114339899,10.04811859,18.06618867,20.79007374,17.4066765,23.16317611
Tuvalu,869,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.41407474,39.78736131,34.60109013,37.46551314,31.04412806,27.48874302,23.81375854,25.93632177,57.18036673,64.37257994,58.20714653
Uganda,746,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7108,19.2092,21.9456,25.1457,25.9083,20.589,23.2617,14.9156,15.1037,12.577,22.6856,20.6749,20.9142,43.1309,43.9143,53.3696,44.3985,,,,,,119.018,105.999,99.0923,78.3133,75.7044,79.1189,75.5089,76.0206,77.5838,81.4704,89.6889,90.7016,63.53292004,55.22478917,36.01574347,22.02563612,20.31069825,19.19352565,22.9389649,23.64477708,24.16006027,27.69634097,31.20756571,34.38551802
Ukraine,926,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4592,22.4153,24.9047,26.2131,23.4754,29.88018012,46.53736631,58.95884698,43.7895319,35.33978262,32.34378996,28.29899488,23.88548995,17.08775335,14.25592058,11.81520875,19.66175324,34.12108954,40.62584289,36.87567214,37.54153797,40.65235266,70.30711081,80.08152379
United Arab Emirates,466,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0115,1.55998,2.50302,4.46397,5.136,4.87581,5.21031,3.50432,3.2223,4.55294,5.48999,5.69053,10.9403,10.2021,8.57439,7.72061,7.08585,6.52153,8.23964,9.13574,9.14968,9.13714,8.55297,5.89801,4.84277,7.13875,4.815314955,3.092657765,2.689688483,3.594598209,4.403690453,5.640057274,6.631513564,6.841538394,7.85253572,12.53093736,24.0835908,22.22531579,17.55167514,17.03464051,15.82023752,15.58504592,18.07629958
United Kingdom,112,Debt to GDP Ratio,GGXWDG_GDP,Value,176.84,177.47,188.99,190.67,188.4,189.07,192.64,193.88,191.51,188.99,186.69,182.51,188.11,196.74,219.62,226.31,237.32,231.09,259.04,260.29,259.95,260.34,246.73,237.29,224.8,212.72,201.07,191.97,182.7,173.55,181.5741583,177.9135551,187.2940053,190.0485437,177.4875057,164.522293,155.71316,163.3415944,151.8575553,143.4655988,154.6773877,164.1803449,172.8499891,172.9888816,157.0468472,147.1223692,135.7007413,130.0861498,136.743143,135.1539901,148.5120719,139.7451778,137.3601399,131.6531812,125.0952518,120.8983766,120.0368971,121.5781035,125.0389398,117.5837682,115.500355,108.4740565,106.6197498,100.9077658,95.23071259,91.06002726,86.94867095,87.67163532,84.57809974,83.12215821,77.35304623,71.71037492,67.40931135,61.84014349,63.08106229,63.65434295,65.4335344,65.80603432,67.46065969,70.27951187,65.40119149,64.36049472,61.54698009,61.49621969,56.05081506,57.78604059,57.48230293,55.43035237,51.31931325,47.1481778,45.90315159,46.4329193,47.47490905,47.38917114,44.11556772,43.11046877,41.10284818,40.37862425,37.77097714,35.08818384,32.44024831,35.79512051,38.96844833,41.19584134,40.71366633,39.03484703,37.40501254,35.33244848,35.67656629,34.87748844,34.51335129,31.61435578,29.79223329,27.89861334,27.27115271,39.28260655,65.58491332,97.8458155,119.0991858,142.7661539,137.7938352,158.4097872,183.4822994,195.5435996,188.8068413,176.9746417,187.124845,177.4522348,175.7803895,170.5239257,170.9969934,184.8260751,190.1474464,193.9663097,186.6354201,178.0880984,170.1947369,158.6913881,155.0812062,149.6840813,121.0586048,133.6872635,153.2039175,173.9924376,200.6346112,234.6864341,269.7975969,264.12492,239.5733932,220.2732049,216.9181596,196.7626063,180.8582011,169.7574809,163.2256281,154.1859,143.7588426,135.73454,131.1276493,124.8704143,117.9443546,113.7516614,110.5212631,108.5543308,101.0810811,94.6061548,91.94929429,89.14785081,88.54834115,82.83739639,73.2353918,65.55450999,62.04161834,54.56218471,51.60144042,46.6777797,48.88443392,50.45863978,51.62611168,45.3001923,42.77391871,45.08732147,43.39130936,42.18442486,42.59322699,41.53643371,41.51542377,39.61513432,37.34161261,32.80841699,28.82100023,28.80086757,33.66160969,38.5309416,41.42415894,44.44556001,44.55123754,43.86673128,41.64170852,39.55278323,36.98035736,34.30435268,34.23487957,35.75599481,38.66112743,40.01371554,41.01675959,42.21015226,50.26702859,64.20344346,75.73705562,81.32427343,84.81753315,85.99510337,87.93534085,88.98435996
United States,111,Debt to GDP Ratio,GGXWDG_GDP,Value,18.08278867,15.71969697,16.46938776,15.79918033,16.17977528,13.90202703,12.43021346,12.26950355,14.14316703,11.35458167,9.897959184,8.275862069,7.943760984,8.988764045,11.62624822,12.29064039,14.90632319,14.58087367,12.68382353,12.66578249,13.87195122,14.82701812,13.28125,13.00429185,12.02396804,9.858823529,9.174208145,8.525345622,7.661748014,6.453038674,5.209003215,3.643988816,2.103896104,0.539291217,0.360090023,,,0.021857923,0.187713311,0.538302277,0.208092486,0.303899083,0.814371257,1.998777506,1.295479603,0.812883436,0.756547042,1.661670236,1.980615255,2.691979522,2.502956248,2.520295203,2.196025598,1.74293209,1.087348621,0.879881364,0.762631077,0.664967563,1.10373648,1.364590623,1.444816054,1.939627489,9.513611615,15.25405258,19.05751469,28.4519762,30.10816126,29.89509306,29.76267281,29.62518915,29.88470502,28.93582555,23.6161573,23.1311828,24.98438404,25.46710759,24.54273209,22.94578707,23.81603618,23.74160901,17.5087925,17.05778003,13.81005503,13.76939069,13.2938001,12.95420975,11.59067203,10.59040324,10.13690607,8.588219122,7.733755943,6.464010283,6.177502712,6.323751891,7.464581957,7.087748772,7.99463842,7.704094449,7.434861279,7.760492627,6.549507517,5.647189349,5.30726257,4.778666227,4.886050912,4.420329456,3.791524243,3.716349736,4.489212472,3.747715405,3.628396976,3.540203086,3.411734446,3.249264626,3.466666667,3.307237445,2.741083814,5.716700928,18.64007782,33.28218255,27.91033976,32.42832026,31.53490161,26.32225468,24.4197511,22.45914022,20.15596782,19.12346852,18.18532101,16.32700096,17.72760131,21.93381201,33.14115646,39.96223404,40.98954545,39.15538881,40.35663082,39.63503808,43.16457607,43.95597826,42.41609082,38.64356748,44.76044499,68.89924395,91.48994083,116.0009865,121.1975259,105.6818331,93.58019288,94.42301083,87.44729867,75.17584683,72.254657,70.03714135,71.1780635,66.08241811,62.27187215,58.61911159,59.06031203,56.11074103,54.29101251,52.95416896,50.84412617,49.43584936,46.91645093,44.05970004,40.53048271,39.11052632,38.13257268,35.89975642,35.67555064,36.16657806,35.144792,33.65507037,32.23804131,33.14120597,34.48489501,34.773949,33.82560216,,41.17880506,40.32557596,44.97982063,47.84852087,49.5133269,54.09174671,57.52133112,59.27549177,60.14623165,60.27917952,61.98682175,66.36892465,68.60531175,70.19201303,69.39359941,68.8004906,68.02785134,65.62064709,62.47217416,58.87769122,53.03207812,53.02194303,55.37875796,58.51726332,65.49227796,64.89313945,63.64119978,64.01430483,72.84732387,86.03407722,94.73201732,98.9947754,102.4975225,104.6211964,104.605125,105.1519878
Uruguay,298,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9468,22.3312,26.0787,21.5408,24.0125,27.1704,28.8755,26.1283,22.337,17.5004,16.6449,17.1173,34.6135,74.9282,99.8854,92.094,92.2723,88.3066,81.5353,68.2935,56.1028,39.8739,39.2673,36.2168,35.3279,32.9892,31.8054,32.8459,36.577,38.5708,44.7342,40.6249,94.7137,99.2663,93.54687546,83.91948242,75.69697682,67.9853438,67.75139849,63.09938165,59.41245815,58.09598668,58.00960936,60.18420104,61.40363167,64.28745114
Uzbekistan,927,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.37959251,29.3548391,42.12562182,59.37534424,54.59796226,41.63588818,35.12112822,28.19301294,21.34029348,15.78569315,12.7328934,10.98139984,9.960628709,9.087714736,8.554217639,8.275957395,7.641886008,10.75616911
Vanuatu,846,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22844,5.08428,4.47258,5.70866,7.1266,8.679,13.6995,13.9582,17.9106,21.4271,20.6735,21.9014,22.3408,21.7141,22.3293,20.7662,20.2289,32.0382,33.814,38.6657,37.8236,41.9319,36.1548,31.7151,24.6756,21.7583,18.6607,20.61243041,20.52090852,19.35518546,20.70746264,21.74936132,20.56768185,19.31624704,25.63073074
Albania,914,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1684,75.0368,76.6702,81.8698,71.8564,63.8787,64.59551469,60.61278195,64.09691558,60.24456153,57.47427086,58.20335897,56.68810624,53.55030323,55.13980555,59.6664597,57.71955223,59.41262543,62.14446707,70.39106314,72.03800992,73.32132606
Algeria,612,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0361,31.8259,27.5088,33.3918,32.5219,36.6246,43.3093,54.4486,70.3487,65.2008,55.6015,44.7303,44.5075,46.7597,47.3159,47.0484,60.5368,69.3295,83.4305,78.4124,69.0354,71.6503,70.1078,97.513,97.9692,94.3167,79.1888,75.8162,79.778,72.1982,61.2543,59.8002,59.4001,50.6477,39.3408,28.5524,24.303,13.6137,8.387151045,10.16396251,10.87492646,9.489045454,9.491093282,7.74417899,7.955684362,9.060291185
Angola,614,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.085,147.943,118.143,154.949,165.252,89.903,80.1735,72.972,59.7706,51.95373559,35.7366343,18.69656186,16.06556436,16.64651492,22.70966678,44.29050748,33.80086829,29.486661,32.87412649,40.6608972,64.23874051
Anguilla,312,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.126342531,10.56295983,12.24549213,11.68249007,15.98917398,17.44683001,14.03550517,14.03770655,15.39574564,25.10370122,32.49652592,29.20544779,30.9413841,30.42214923,24.11263034,22.14703335
Antigua and Barbuda,311,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6086281,104.6027199,110.8375509,122.0250101,128.1650424,127.5190567,122.9851055,94.99017565,90.86792832,79.2016807,77.27103068,102.4600578,90.78181715,92.43073103,87.14748882,94.26309058,100.4221259,104.35753
Argentina,213,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.77112431,32.64453756,33.20238891,36.15676895,70.77687479,64.32684604,84.71343417,90.56897169,105.3408056,106.1352966,102.3741068,83.35281339,81.96328872,86.23211985,76.01662123,85.14105591,64.9693875,68.33334766,60.60365565,55.3111295,48.90283276,35.61928982,31.56051578,33.20540054,29.88763038,29.50971533,25.63179088,29.4395406,26.81112683,27.17623141,,71.89768255,75.9524838,95.59362934,55.46276013,59.3215859,46.76833696,53.18086225,61.58783784,55.95951832,54.17149479,56.21447986,58.6143695,57.70650461,67.29096236,70.16904501,83.6563981,100.6501057,118.2217445,105.3357438,48.37142857,41.79354839,44.52142857,35.82016807,43.57909091,45.18706897,46.62333333,49.77674419,48.5630137,58.33202614,57.38571429,58.25181347,51.28091603,40.28662953,,,,,,35.07550388,37.99689655,36.00730994,33.66756881,,26.86563307,19.72387314,16.75153082,15.46061667,15.91501684,,,,,,,,12.8729,11.5191,9.34742,13.3275,13.8114,18.35,13.8014,15.8392,16.6954,13.511,12.5571,21.3244,35.9909,46.6584,40.4905,60.4651,55.7611,72.5569,59.7437,,55.8164,45.6228,38.4511,35.9441,28.8917,33.6909,35.5732,32.66203505,35.2002437,40.09651498,42.05957256,49.4355017,152.1117611,128.5611363,117.1163315,66.9382125,58.62217153,50.84169722,43.85298813,53.82841657,42.62350559,38.0628684,39.43388942,42.1953788,43.58667433,52.13093383
Armenia,911,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6723,34.2536,25.2835,30.332,32.756,33.5592,38.4095,37.9542,36.2702,36.6753,33.1351,28.9247,20.8491,18.0946,14.24949935,14.63096428,34.1357881,33.741156,35.69112791,36.4768505,37.95865637,41.4472319,46.89304848
Australia,193,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.2863962,122.0720721,133.1775701,131.25,136.4864865,133.8204593,123.1910946,129.6641791,124.6073298,119.5826645,121.7836257,123.4332425,120.074813,,,,51.2035225,61.62900188,60.62882096,61.20510774,59.08104197,63.36719884,59.23178808,58.82727852,55.28455285,60.45207957,59.7108155,62.32317424,63.84345794,70.27458493,89.81351981,98.16528926,95.29272152,90.14749263,87.68854749,80.22871665,74.25742574,64.36725902,66.81143485,63.7020202,62.77389277,62.03844614,67.38978307,78.72977625,89.73258269,92.49403748,88.66068568,74.46490526,65.40240518,57.05824672,45.186771,44.92225127,41.71639981,40.01775214,39.04404873,37.37241711,35.22679139,34.37003797,34.13881748,31.4739758,30.31046536,30.4193462,29.31878923,27.6522373,,41.23163973,39.24582473,38.21143425,35.72693011,33.90505045,31.32647612,29.73516949,26.46610063,23.01308074,22.86118616,22.29872707,21.4884913,22.37985126,22.88661719,21.34881028,18.94465073,17.38733975,18.8926315,20.35905187,21.99568127,23.41314225,22.06372051,24.8187007,22.7699726,21.5777027,22.914084,27.1514375,30.32178002,31.45285015,30.88935175,29.11389627,25.78715814,23.70447809,22.52483073,19.45846782,17.04078989,14.95391723,13.15098595,11.8900167,10.89321332,9.966901724,9.682675959,11.74364878,16.74659932,20.4812913,24.20051045,27.79823766,30.82911052,34.32283047,37.63774914
Austria,122,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.58289794,72.06481201,72.6229267,73.59123939,75.15934993,79.56503986,84.14781573,83.16551253,82.69849252,85.96376789,85.17860157,86.20466165,90.23911316,89.96923179,87.78495099,83.50283427,85.72494487,86.93478387,81.52724257,78.24214807,81.14685435,82.75573682,79.16253145,76.28165507,78.44619496,69.46682479,65.3866935,63.86232702,62.78036652,60.81781457,67.07281572,64.6174967,61.35577001,63.2780421,,,,,,,,,,,24.10475162,21.19047619,21.4688716,21.80108011,16.13184932,15.43258892,19.28373702,21.83397683,29.48900524,36.45011086,39.19042316,40.38949672,36.4248927,35.59164969,,,,,,,,,,,35.15732087,26.47108434,22.1495183,15.33140376,,,14.26688034,11.91196262,10.9412605,8.301060606,11.80094891,,17.69741073,15.98901292,15.47487245,15.63309311,15.15107735,,14.07413892,15.62989925,16.76175435,16.80245854,16.16552214,14.41161904,13.42139626,13.36151085,12.8126916,19.74702255,23.82888736,26.49928098,30.37074061,32.24112545,33.97465882,36.08086417,38.88370994,43.96632362,42.34965028,45.35615818,48.27946289,54.57259976,58.88437657,58.9279897,56.20161188,56.4038715,56.37069269,60.89552286,64.18847138,68.39436433,68.32922825,64.35378345,64.77597671,67.20697177,66.55473208,67.32513712,66.59094808,65.74010416,65.3724389,68.31451188,67.04418376,64.80821996,68.51767801,79.72583086,82.38979729,82.19313457,81.62440756,80.79886446,84.25378292,86.19267554
Azerbaijan,912,Debt to GDP Ratio,GGXWDG_GDP,Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.297,18.1241,11.7686,11.0874,8.60289,19.0201,25.482,25.8308,24.38730935,23.01781208,21.82825935,19.99710206,13.49848799,10.26077164,8.311253738,7.291677838,12.39476616,12.51715002,11.4256938,13.94777685,12.74967133,11.1746144,28.31578687
